用户ID,最近购买时间,R值
440359,2017-11-27,2
440478,2017-11-27,2
440559,2017-11-27,2
440653,2017-11-27,2
440841,2017-11-27,2
440890,2017-11-27,2
441244,2017-11-27,2
441415,2017-11-27,2
441512,2017-11-27,2
441678,2017-11-27,2
441802,2017-11-27,2
442059,2017-11-27,2
442111,2017-11-27,2
442190,2017-11-27,2
442196,2017-11-27,2
442213,2017-11-27,2
442546,2017-11-27,2
442550,2017-11-27,2
442617,2017-11-27,2
442707,2017-11-27,2
44272,2017-11-27,2
442732,2017-11-27,2
442747,2017-11-27,2
442948,2017-11-27,2
442949,2017-11-27,2
443008,2017-11-27,2
443031,2017-11-27,2
443171,2017-11-27,2
443199,2017-11-27,2
443274,2017-11-27,2
443382,2017-11-27,2
443537,2017-11-27,2
443680,2017-11-27,2
443730,2017-11-27,2
443804,2017-11-27,2
443858,2017-11-27,2
443922,2017-11-27,2
44400,2017-11-27,2
444062,2017-11-27,2
444081,2017-11-27,2
444125,2017-11-27,2
444132,2017-11-27,2
444145,2017-11-27,2
444263,2017-11-27,2
444346,2017-11-27,2
444424,2017-11-27,2
444576,2017-11-27,2
444753,2017-11-27,2
444863,2017-11-27,2
44489,2017-11-27,2
445159,2017-11-27,2
445501,2017-11-27,2
445538,2017-11-27,2
445591,2017-11-27,2
44563,2017-11-27,2
445778,2017-11-27,2
445821,2017-11-27,2
445950,2017-11-27,2
446072,2017-11-27,2
446221,2017-11-27,2
446271,2017-11-27,2
44644,2017-11-27,2
446622,2017-11-27,2
44674,2017-11-27,2
447083,2017-11-27,2
447123,2017-11-27,2
447165,2017-11-27,2
44720,2017-11-27,2
447415,2017-11-27,2
447475,2017-11-27,2
447549,2017-11-27,2
447576,2017-11-27,2
447794,2017-11-27,2
447893,2017-11-27,2
448113,2017-11-27,2
44829,2017-11-27,2
44835,2017-11-27,2
448571,2017-11-27,2
448657,2017-11-27,2
448847,2017-11-27,2
449034,2017-11-27,2
449139,2017-11-27,2
449189,2017-11-27,2
449255,2017-11-27,2
449377,2017-11-27,2
449489,2017-11-27,2
449652,2017-11-27,2
449830,2017-11-27,2
449905,2017-11-27,2
44994,2017-11-27,2
449947,2017-11-27,2
450037,2017-11-27,2
450118,2017-11-27,2
450133,2017-11-27,2
450208,2017-11-27,2
450218,2017-11-27,2
450366,2017-11-27,2
450475,2017-11-27,2
45064,2017-11-27,2
450744,2017-11-27,2
450781,2017-11-27,2
450915,2017-11-27,2
450990,2017-11-27,2
451029,2017-11-27,2
451095,2017-11-27,2
451129,2017-11-27,2
451132,2017-11-27,2
451204,2017-11-27,2
451378,2017-11-27,2
451617,2017-11-27,2
451735,2017-11-27,2
452261,2017-11-27,2
452269,2017-11-27,2
452386,2017-11-27,2
452429,2017-11-27,2
452596,2017-11-27,2
452634,2017-11-27,2
45272,2017-11-27,2
452812,2017-11-27,2
452944,2017-11-27,2
453086,2017-11-27,2
453168,2017-11-27,2
453494,2017-11-27,2
453559,2017-11-27,2
453654,2017-11-27,2
453742,2017-11-27,2
453913,2017-11-27,2
453918,2017-11-27,2
453968,2017-11-27,2
454016,2017-11-27,2
454165,2017-11-27,2
454212,2017-11-27,2
454379,2017-11-27,2
454504,2017-11-27,2
454689,2017-11-27,2
454691,2017-11-27,2
455004,2017-11-27,2
455187,2017-11-27,2
455192,2017-11-27,2
455200,2017-11-27,2
455332,2017-11-27,2
455406,2017-11-27,2
455630,2017-11-27,2
455953,2017-11-27,2
456049,2017-11-27,2
456091,2017-11-27,2
456104,2017-11-27,2
456279,2017-11-27,2
45636,2017-11-27,2
456581,2017-11-27,2
456692,2017-11-27,2
456939,2017-11-27,2
457089,2017-11-27,2
457134,2017-11-27,2
457209,2017-11-27,2
457568,2017-11-27,2
457670,2017-11-27,2
457753,2017-11-27,2
457914,2017-11-27,2
458019,2017-11-27,2
458066,2017-11-27,2
458219,2017-11-27,2
458275,2017-11-27,2
458355,2017-11-27,2
458391,2017-11-27,2
458403,2017-11-27,2
458556,2017-11-27,2
458615,2017-11-27,2
458865,2017-11-27,2
459445,2017-11-27,2
459578,2017-11-27,2
459609,2017-11-27,2
459723,2017-11-27,2
459726,2017-11-27,2
459836,2017-11-27,2
459984,2017-11-27,2
460014,2017-11-27,2
4602,2017-11-27,2
460263,2017-11-27,2
460391,2017-11-27,2
460415,2017-11-27,2
460478,2017-11-27,2
460603,2017-11-27,2
460695,2017-11-27,2
460993,2017-11-27,2
461085,2017-11-27,2
461116,2017-11-27,2
461228,2017-11-27,2
461366,2017-11-27,2
461697,2017-11-27,2
461806,2017-11-27,2
461811,2017-11-27,2
461820,2017-11-27,2
461909,2017-11-27,2
462086,2017-11-27,2
462124,2017-11-27,2
462189,2017-11-27,2
462367,2017-11-27,2
462387,2017-11-27,2
462397,2017-11-27,2
462634,2017-11-27,2
462650,2017-11-27,2
462754,2017-11-27,2
462834,2017-11-27,2
462842,2017-11-27,2
462939,2017-11-27,2
462992,2017-11-27,2
46320,2017-11-27,2
463240,2017-11-27,2
463379,2017-11-27,2
46359,2017-11-27,2
463670,2017-11-27,2
463856,2017-11-27,2
463913,2017-11-27,2
463986,2017-11-27,2
464076,2017-11-27,2
464220,2017-11-27,2
464353,2017-11-27,2
464420,2017-11-27,2
464430,2017-11-27,2
464461,2017-11-27,2
464466,2017-11-27,2
464476,2017-11-27,2
464563,2017-11-27,2
464580,2017-11-27,2
464735,2017-11-27,2
464838,2017-11-27,2
465157,2017-11-27,2
46519,2017-11-27,2
465375,2017-11-27,2
465401,2017-11-27,2
465505,2017-11-27,2
465636,2017-11-27,2
465676,2017-11-27,2
465832,2017-11-27,2
465993,2017-11-27,2
466035,2017-11-27,2
466212,2017-11-27,2
466306,2017-11-27,2
466334,2017-11-27,2
466518,2017-11-27,2
466553,2017-11-27,2
466740,2017-11-27,2
466797,2017-11-27,2
466868,2017-11-27,2
466907,2017-11-27,2
466949,2017-11-27,2
467119,2017-11-27,2
467128,2017-11-27,2
467156,2017-11-27,2
46716,2017-11-27,2
467246,2017-11-27,2
467355,2017-11-27,2
467392,2017-11-27,2
467394,2017-11-27,2
467545,2017-11-27,2
467578,2017-11-27,2
467646,2017-11-27,2
467750,2017-11-27,2
467812,2017-11-27,2
467888,2017-11-27,2
468125,2017-11-27,2
468303,2017-11-27,2
468380,2017-11-27,2
468495,2017-11-27,2
468667,2017-11-27,2
468670,2017-11-27,2
468767,2017-11-27,2
469033,2017-11-27,2
469263,2017-11-27,2
469384,2017-11-27,2
469561,2017-11-27,2
469592,2017-11-27,2
469710,2017-11-27,2
46972,2017-11-27,2
469752,2017-11-27,2
469857,2017-11-27,2
470213,2017-11-27,2
470324,2017-11-27,2
470453,2017-11-27,2
470496,2017-11-27,2
470624,2017-11-27,2
470638,2017-11-27,2
470705,2017-11-27,2
470987,2017-11-27,2
471011,2017-11-27,2
471164,2017-11-27,2
471198,2017-11-27,2
471205,2017-11-27,2
471229,2017-11-27,2
471238,2017-11-27,2
471309,2017-11-27,2
47141,2017-11-27,2
47155,2017-11-27,2
471644,2017-11-27,2
471669,2017-11-27,2
471714,2017-11-27,2
471799,2017-11-27,2
472022,2017-11-27,2
472056,2017-11-27,2
472160,2017-11-27,2
472333,2017-11-27,2
472669,2017-11-27,2
472769,2017-11-27,2
472933,2017-11-27,2
472975,2017-11-27,2
473018,2017-11-27,2
473075,2017-11-27,2
473202,2017-11-27,2
473251,2017-11-27,2
473367,2017-11-27,2
47378,2017-11-27,2
473863,2017-11-27,2
473891,2017-11-27,2
473904,2017-11-27,2
473960,2017-11-27,2
473965,2017-11-27,2
474020,2017-11-27,2
474347,2017-11-27,2
474445,2017-11-27,2
474635,2017-11-27,2
474823,2017-11-27,2
475144,2017-11-27,2
475310,2017-11-27,2
475417,2017-11-27,2
475551,2017-11-27,2
475610,2017-11-27,2
475645,2017-11-27,2
475790,2017-11-27,2
475909,2017-11-27,2
475919,2017-11-27,2
475985,2017-11-27,2
476063,2017-11-27,2
47621,2017-11-27,2
476295,2017-11-27,2
47630,2017-11-27,2
476777,2017-11-27,2
476825,2017-11-27,2
476835,2017-11-27,2
476851,2017-11-27,2
477162,2017-11-27,2
47721,2017-11-27,2
477394,2017-11-27,2
477403,2017-11-27,2
477512,2017-11-27,2
477648,2017-11-27,2
477782,2017-11-27,2
47780,2017-11-27,2
477804,2017-11-27,2
477854,2017-11-27,2
477924,2017-11-27,2
477989,2017-11-27,2
478116,2017-11-27,2
478158,2017-11-27,2
478222,2017-11-27,2
478386,2017-11-27,2
478476,2017-11-27,2
478692,2017-11-27,2
478782,2017-11-27,2
478927,2017-11-27,2
478949,2017-11-27,2
478950,2017-11-27,2
478962,2017-11-27,2
479018,2017-11-27,2
479168,2017-11-27,2
479247,2017-11-27,2
479258,2017-11-27,2
479342,2017-11-27,2
479453,2017-11-27,2
479547,2017-11-27,2
479575,2017-11-27,2
479667,2017-11-27,2
479687,2017-11-27,2
479948,2017-11-27,2
479997,2017-11-27,2
480042,2017-11-27,2
480258,2017-11-27,2
480280,2017-11-27,2
48030,2017-11-27,2
48038,2017-11-27,2
480638,2017-11-27,2
48066,2017-11-27,2
480707,2017-11-27,2
480710,2017-11-27,2
480712,2017-11-27,2
480769,2017-11-27,2
481049,2017-11-27,2
481091,2017-11-27,2
481176,2017-11-27,2
481196,2017-11-27,2
481414,2017-11-27,2
481419,2017-11-27,2
481497,2017-11-27,2
481703,2017-11-27,2
481790,2017-11-27,2
48210,2017-11-27,2
482175,2017-11-27,2
482198,2017-11-27,2
482325,2017-11-27,2
482447,2017-11-27,2
482512,2017-11-27,2
482879,2017-11-27,2
482995,2017-11-27,2
483011,2017-11-27,2
483046,2017-11-27,2
483139,2017-11-27,2
483236,2017-11-27,2
483280,2017-11-27,2
483579,2017-11-27,2
483977,2017-11-27,2
484205,2017-11-27,2
484273,2017-11-27,2
48433,2017-11-27,2
484422,2017-11-27,2
484478,2017-11-27,2
484527,2017-11-27,2
484876,2017-11-27,2
485039,2017-11-27,2
485241,2017-11-27,2
485475,2017-11-27,2
485560,2017-11-27,2
485700,2017-11-27,2
486021,2017-11-27,2
486060,2017-11-27,2
486070,2017-11-27,2
486224,2017-11-27,2
486331,2017-11-27,2
486438,2017-11-27,2
48644,2017-11-27,2
486456,2017-11-27,2
486462,2017-11-27,2
48647,2017-11-27,2
486693,2017-11-27,2
486708,2017-11-27,2
486850,2017-11-27,2
486904,2017-11-27,2
487126,2017-11-27,2
487505,2017-11-27,2
487507,2017-11-27,2
487767,2017-11-27,2
488129,2017-11-27,2
48813,2017-11-27,2
488355,2017-11-27,2
488393,2017-11-27,2
488482,2017-11-27,2
488538,2017-11-27,2
488649,2017-11-27,2
488714,2017-11-27,2
488770,2017-11-27,2
48888,2017-11-27,2
489033,2017-11-27,2
489227,2017-11-27,2
489326,2017-11-27,2
489482,2017-11-27,2
489602,2017-11-27,2
489648,2017-11-27,2
489758,2017-11-27,2
48988,2017-11-27,2
490009,2017-11-27,2
490070,2017-11-27,2
490270,2017-11-27,2
490371,2017-11-27,2
490461,2017-11-27,2
49056,2017-11-27,2
490634,2017-11-27,2
490639,2017-11-27,2
490652,2017-11-27,2
490910,2017-11-27,2
490928,2017-11-27,2
490992,2017-11-27,2
491030,2017-11-27,2
491093,2017-11-27,2
491094,2017-11-27,2
491190,2017-11-27,2
491205,2017-11-27,2
491233,2017-11-27,2
491251,2017-11-27,2
491326,2017-11-27,2
491330,2017-11-27,2
491342,2017-11-27,2
491562,2017-11-27,2
49164,2017-11-27,2
491755,2017-11-27,2
491793,2017-11-27,2
491844,2017-11-27,2
491899,2017-11-27,2
491955,2017-11-27,2
491978,2017-11-27,2
492033,2017-11-27,2
492087,2017-11-27,2
492108,2017-11-27,2
492131,2017-11-27,2
492135,2017-11-27,2
492379,2017-11-27,2
492484,2017-11-27,2
492859,2017-11-27,2
492985,2017-11-27,2
493,2017-11-27,2
493135,2017-11-27,2
493269,2017-11-27,2
493293,2017-11-27,2
493576,2017-11-27,2
493577,2017-11-27,2
493681,2017-11-27,2
493833,2017-11-27,2
493894,2017-11-27,2
49399,2017-11-27,2
493993,2017-11-27,2
494142,2017-11-27,2
494445,2017-11-27,2
494532,2017-11-27,2
494702,2017-11-27,2
494849,2017-11-27,2
494852,2017-11-27,2
494943,2017-11-27,2
494988,2017-11-27,2
494999,2017-11-27,2
495781,2017-11-27,2
495963,2017-11-27,2
495998,2017-11-27,2
496020,2017-11-27,2
496073,2017-11-27,2
496233,2017-11-27,2
496437,2017-11-27,2
496468,2017-11-27,2
496474,2017-11-27,2
496540,2017-11-27,2
496610,2017-11-27,2
496776,2017-11-27,2
496801,2017-11-27,2
496884,2017-11-27,2
497075,2017-11-27,2
497267,2017-11-27,2
497294,2017-11-27,2
49732,2017-11-27,2
497361,2017-11-27,2
497387,2017-11-27,2
497504,2017-11-27,2
497568,2017-11-27,2
497785,2017-11-27,2
498024,2017-11-27,2
498181,2017-11-27,2
498194,2017-11-27,2
49822,2017-11-27,2
498449,2017-11-27,2
498518,2017-11-27,2
498542,2017-11-27,2
498634,2017-11-27,2
498753,2017-11-27,2
498757,2017-11-27,2
498840,2017-11-27,2
499028,2017-11-27,2
499302,2017-11-27,2
499328,2017-11-27,2
499403,2017-11-27,2
499443,2017-11-27,2
499500,2017-11-27,2
49968,2017-11-27,2
499739,2017-11-27,2
499751,2017-11-27,2
499773,2017-11-27,2
499820,2017-11-27,2
49983,2017-11-27,2
499959,2017-11-27,2
500159,2017-11-27,2
500377,2017-11-27,2
500405,2017-11-27,2
500502,2017-11-27,2
500529,2017-11-27,2
500596,2017-11-27,2
500651,2017-11-27,2
500684,2017-11-27,2
500720,2017-11-27,2
500736,2017-11-27,2
500815,2017-11-27,2
500833,2017-11-27,2
50101,2017-11-27,2
501160,2017-11-27,2
501193,2017-11-27,2
501345,2017-11-27,2
501403,2017-11-27,2
501430,2017-11-27,2
501599,2017-11-27,2
501670,2017-11-27,2
502095,2017-11-27,2
502100,2017-11-27,2
502126,2017-11-27,2
502188,2017-11-27,2
50233,2017-11-27,2
502514,2017-11-27,2
502977,2017-11-27,2
503025,2017-11-27,2
503156,2017-11-27,2
5033,2017-11-27,2
503378,2017-11-27,2
503424,2017-11-27,2
503457,2017-11-27,2
503606,2017-11-27,2
503711,2017-11-27,2
50372,2017-11-27,2
503833,2017-11-27,2
503980,2017-11-27,2
50421,2017-11-27,2
504518,2017-11-27,2
504624,2017-11-27,2
504629,2017-11-27,2
504640,2017-11-27,2
504749,2017-11-27,2
504779,2017-11-27,2
505332,2017-11-27,2
505401,2017-11-27,2
505514,2017-11-27,2
506026,2017-11-27,2
506029,2017-11-27,2
506032,2017-11-27,2
506166,2017-11-27,2
506291,2017-11-27,2
506337,2017-11-27,2
506421,2017-11-27,2
506466,2017-11-27,2
506487,2017-11-27,2
506519,2017-11-27,2
506632,2017-11-27,2
506713,2017-11-27,2
507080,2017-11-27,2
507160,2017-11-27,2
507227,2017-11-27,2
507618,2017-11-27,2
50764,2017-11-27,2
507699,2017-11-27,2
507706,2017-11-27,2
507742,2017-11-27,2
507777,2017-11-27,2
507970,2017-11-27,2
508205,2017-11-27,2
50850,2017-11-27,2
508690,2017-11-27,2
508697,2017-11-27,2
50871,2017-11-27,2
50876,2017-11-27,2
508890,2017-11-27,2
508924,2017-11-27,2
508944,2017-11-27,2
509471,2017-11-27,2
509645,2017-11-27,2
50995,2017-11-27,2
509978,2017-11-27,2
510029,2017-11-27,2
510099,2017-11-27,2
51038,2017-11-27,2
510442,2017-11-27,2
510541,2017-11-27,2
510685,2017-11-27,2
511073,2017-11-27,2
511097,2017-11-27,2
511100,2017-11-27,2
511133,2017-11-27,2
511209,2017-11-27,2
511421,2017-11-27,2
511422,2017-11-27,2
511497,2017-11-27,2
511713,2017-11-27,2
511764,2017-11-27,2
511830,2017-11-27,2
511843,2017-11-27,2
511844,2017-11-27,2
51190,2017-11-27,2
511968,2017-11-27,2
51215,2017-11-27,2
512283,2017-11-27,2
512337,2017-11-27,2
512423,2017-11-27,2
51257,2017-11-27,2
512586,2017-11-27,2
512723,2017-11-27,2
512832,2017-11-27,2
512843,2017-11-27,2
512947,2017-11-27,2
513211,2017-11-27,2
513392,2017-11-27,2
51350,2017-11-27,2
513735,2017-11-27,2
513820,2017-11-27,2
513843,2017-11-27,2
513856,2017-11-27,2
513894,2017-11-27,2
513999,2017-11-27,2
514017,2017-11-27,2
514185,2017-11-27,2
514379,2017-11-27,2
51443,2017-11-27,2
514618,2017-11-27,2
51471,2017-11-27,2
514728,2017-11-27,2
514745,2017-11-27,2
514779,2017-11-27,2
514848,2017-11-27,2
514861,2017-11-27,2
514886,2017-11-27,2
51507,2017-11-27,2
515137,2017-11-27,2
51529,2017-11-27,2
515365,2017-11-27,2
515498,2017-11-27,2
515524,2017-11-27,2
515598,2017-11-27,2
515623,2017-11-27,2
515628,2017-11-27,2
515821,2017-11-27,2
515870,2017-11-27,2
515976,2017-11-27,2
516034,2017-11-27,2
516051,2017-11-27,2
516059,2017-11-27,2
516390,2017-11-27,2
516460,2017-11-27,2
516603,2017-11-27,2
516668,2017-11-27,2
516704,2017-11-27,2
516752,2017-11-27,2
516780,2017-11-27,2
516785,2017-11-27,2
516837,2017-11-27,2
516968,2017-11-27,2
516987,2017-11-27,2
517173,2017-11-27,2
517219,2017-11-27,2
517295,2017-11-27,2
517406,2017-11-27,2
517439,2017-11-27,2
517656,2017-11-27,2
517717,2017-11-27,2
517772,2017-11-27,2
517792,2017-11-27,2
517846,2017-11-27,2
517974,2017-11-27,2
518094,2017-11-27,2
518218,2017-11-27,2
518264,2017-11-27,2
51869,2017-11-27,2
518720,2017-11-27,2
518783,2017-11-27,2
518980,2017-11-27,2
519025,2017-11-27,2
519189,2017-11-27,2
519241,2017-11-27,2
519330,2017-11-27,2
519338,2017-11-27,2
519489,2017-11-27,2
519687,2017-11-27,2
520443,2017-11-27,2
520489,2017-11-27,2
520644,2017-11-27,2
520781,2017-11-27,2
520824,2017-11-27,2
520926,2017-11-27,2
520962,2017-11-27,2
520971,2017-11-27,2
521004,2017-11-27,2
521278,2017-11-27,2
521341,2017-11-27,2
52170,2017-11-27,2
521710,2017-11-27,2
521951,2017-11-27,2
522000,2017-11-27,2
522033,2017-11-27,2
522047,2017-11-27,2
522270,2017-11-27,2
522487,2017-11-27,2
52275,2017-11-27,2
522787,2017-11-27,2
522790,2017-11-27,2
522829,2017-11-27,2
522851,2017-11-27,2
522948,2017-11-27,2
523052,2017-11-27,2
523053,2017-11-27,2
523300,2017-11-27,2
523310,2017-11-27,2
523329,2017-11-27,2
523410,2017-11-27,2
523450,2017-11-27,2
523539,2017-11-27,2
523549,2017-11-27,2
523728,2017-11-27,2
523893,2017-11-27,2
523965,2017-11-27,2
524002,2017-11-27,2
524009,2017-11-27,2
524127,2017-11-27,2
524267,2017-11-27,2
524285,2017-11-27,2
524295,2017-11-27,2
524410,2017-11-27,2
524614,2017-11-27,2
524675,2017-11-27,2
524709,2017-11-27,2
524823,2017-11-27,2
524971,2017-11-27,2
525586,2017-11-27,2
525587,2017-11-27,2
525625,2017-11-27,2
525629,2017-11-27,2
525671,2017-11-27,2
52571,2017-11-27,2
525754,2017-11-27,2
525814,2017-11-27,2
526052,2017-11-27,2
526092,2017-11-27,2
526190,2017-11-27,2
526207,2017-11-27,2
526332,2017-11-27,2
526468,2017-11-27,2
526616,2017-11-27,2
526697,2017-11-27,2
526784,2017-11-27,2
526823,2017-11-27,2
526839,2017-11-27,2
52688,2017-11-27,2
526905,2017-11-27,2
526922,2017-11-27,2
52697,2017-11-27,2
527107,2017-11-27,2
52716,2017-11-27,2
527175,2017-11-27,2
527245,2017-11-27,2
527498,2017-11-27,2
527890,2017-11-27,2
528034,2017-11-27,2
528048,2017-11-27,2
528220,2017-11-27,2
528266,2017-11-27,2
528374,2017-11-27,2
52847,2017-11-27,2
528702,2017-11-27,2
52871,2017-11-27,2
528743,2017-11-27,2
528796,2017-11-27,2
528810,2017-11-27,2
528833,2017-11-27,2
528973,2017-11-27,2
528999,2017-11-27,2
529571,2017-11-27,2
52963,2017-11-27,2
529715,2017-11-27,2
529940,2017-11-27,2
529948,2017-11-27,2
529950,2017-11-27,2
530100,2017-11-27,2
530329,2017-11-27,2
53040,2017-11-27,2
53044,2017-11-27,2
530586,2017-11-27,2
530617,2017-11-27,2
530643,2017-11-27,2
530675,2017-11-27,2
530879,2017-11-27,2
531135,2017-11-27,2
531148,2017-11-27,2
531149,2017-11-27,2
531159,2017-11-27,2
531237,2017-11-27,2
531369,2017-11-27,2
531673,2017-11-27,2
531906,2017-11-27,2
532506,2017-11-27,2
532599,2017-11-27,2
532672,2017-11-27,2
532932,2017-11-27,2
53300,2017-11-27,2
533116,2017-11-27,2
533142,2017-11-27,2
533144,2017-11-27,2
533196,2017-11-27,2
533222,2017-11-27,2
53324,2017-11-27,2
533266,2017-11-27,2
533417,2017-11-27,2
533887,2017-11-27,2
534223,2017-11-27,2
534341,2017-11-27,2
534383,2017-11-27,2
534633,2017-11-27,2
534789,2017-11-27,2
534890,2017-11-27,2
534917,2017-11-27,2
534976,2017-11-27,2
535114,2017-11-27,2
535211,2017-11-27,2
535273,2017-11-27,2
535349,2017-11-27,2
535354,2017-11-27,2
535364,2017-11-27,2
535463,2017-11-27,2
535470,2017-11-27,2
535839,2017-11-27,2
535842,2017-11-27,2
535880,2017-11-27,2
536109,2017-11-27,2
53647,2017-11-27,2
536507,2017-11-27,2
536569,2017-11-27,2
536598,2017-11-27,2
536815,2017-11-27,2
536822,2017-11-27,2
536922,2017-11-27,2
536933,2017-11-27,2
537005,2017-11-27,2
537263,2017-11-27,2
537312,2017-11-27,2
537522,2017-11-27,2
537552,2017-11-27,2
537671,2017-11-27,2
537771,2017-11-27,2
537838,2017-11-27,2
537972,2017-11-27,2
538289,2017-11-27,2
538435,2017-11-27,2
538533,2017-11-27,2
538686,2017-11-27,2
538818,2017-11-27,2
538893,2017-11-27,2
539060,2017-11-27,2
539168,2017-11-27,2
539251,2017-11-27,2
539385,2017-11-27,2
539522,2017-11-27,2
539654,2017-11-27,2
539757,2017-11-27,2
539801,2017-11-27,2
539899,2017-11-27,2
539987,2017-11-27,2
540159,2017-11-27,2
540179,2017-11-27,2
540242,2017-11-27,2
540330,2017-11-27,2
540344,2017-11-27,2
540383,2017-11-27,2
540489,2017-11-27,2
540604,2017-11-27,2
540833,2017-11-27,2
540856,2017-11-27,2
540939,2017-11-27,2
540967,2017-11-27,2
541019,2017-11-27,2
541097,2017-11-27,2
541203,2017-11-27,2
541226,2017-11-27,2
541379,2017-11-27,2
541445,2017-11-27,2
541640,2017-11-27,2
541850,2017-11-27,2
541966,2017-11-27,2
54213,2017-11-27,2
542316,2017-11-27,2
542733,2017-11-27,2
542737,2017-11-27,2
542842,2017-11-27,2
542901,2017-11-27,2
542926,2017-11-27,2
542940,2017-11-27,2
543032,2017-11-27,2
543088,2017-11-27,2
543131,2017-11-27,2
543478,2017-11-27,2
54363,2017-11-27,2
543703,2017-11-27,2
54372,2017-11-27,2
543733,2017-11-27,2
543927,2017-11-27,2
543957,2017-11-27,2
544028,2017-11-27,2
544043,2017-11-27,2
544131,2017-11-27,2
544164,2017-11-27,2
544208,2017-11-27,2
54422,2017-11-27,2
544273,2017-11-27,2
544300,2017-11-27,2
544309,2017-11-27,2
544382,2017-11-27,2
544450,2017-11-27,2
54465,2017-11-27,2
544738,2017-11-27,2
544821,2017-11-27,2
545019,2017-11-27,2
545237,2017-11-27,2
545245,2017-11-27,2
545534,2017-11-27,2
54568,2017-11-27,2
545852,2017-11-27,2
545861,2017-11-27,2
545925,2017-11-27,2
545996,2017-11-27,2
546045,2017-11-27,2
546124,2017-11-27,2
546309,2017-11-27,2
546413,2017-11-27,2
546427,2017-11-27,2
546450,2017-11-27,2
546655,2017-11-27,2
546722,2017-11-27,2
546908,2017-11-27,2
547140,2017-11-27,2
547308,2017-11-27,2
547541,2017-11-27,2
547651,2017-11-27,2
547708,2017-11-27,2
547712,2017-11-27,2
547763,2017-11-27,2
54782,2017-11-27,2
548032,2017-11-27,2
548300,2017-11-27,2
548373,2017-11-27,2
548399,2017-11-27,2
548472,2017-11-27,2
548656,2017-11-27,2
548676,2017-11-27,2
548682,2017-11-27,2
548707,2017-11-27,2
548726,2017-11-27,2
548796,2017-11-27,2
549205,2017-11-27,2
549242,2017-11-27,2
549497,2017-11-27,2
549518,2017-11-27,2
54952,2017-11-27,2
549530,2017-11-27,2
549641,2017-11-27,2
549684,2017-11-27,2
549722,2017-11-27,2
549755,2017-11-27,2
549831,2017-11-27,2
549848,2017-11-27,2
549917,2017-11-27,2
549954,2017-11-27,2
550314,2017-11-27,2
55055,2017-11-27,2
550596,2017-11-27,2
550598,2017-11-27,2
550661,2017-11-27,2
550719,2017-11-27,2
55072,2017-11-27,2
550913,2017-11-27,2
550958,2017-11-27,2
550997,2017-11-27,2
551183,2017-11-27,2
551378,2017-11-27,2
55153,2017-11-27,2
551654,2017-11-27,2
551702,2017-11-27,2
551868,2017-11-27,2
551918,2017-11-27,2
551955,2017-11-27,2
552136,2017-11-27,2
552155,2017-11-27,2
552303,2017-11-27,2
552424,2017-11-27,2
552430,2017-11-27,2
552556,2017-11-27,2
552656,2017-11-27,2
552822,2017-11-27,2
552977,2017-11-27,2
552988,2017-11-27,2
553090,2017-11-27,2
553092,2017-11-27,2
553102,2017-11-27,2
553116,2017-11-27,2
553119,2017-11-27,2
553127,2017-11-27,2
553195,2017-11-27,2
553784,2017-11-27,2
553790,2017-11-27,2
553971,2017-11-27,2
553976,2017-11-27,2
554011,2017-11-27,2
554285,2017-11-27,2
554380,2017-11-27,2
554429,2017-11-27,2
554696,2017-11-27,2
554750,2017-11-27,2
554852,2017-11-27,2
554879,2017-11-27,2
555022,2017-11-27,2
555051,2017-11-27,2
555336,2017-11-27,2
555532,2017-11-27,2
555579,2017-11-27,2
555730,2017-11-27,2
555821,2017-11-27,2
556290,2017-11-27,2
556316,2017-11-27,2
556379,2017-11-27,2
556406,2017-11-27,2
556433,2017-11-27,2
556576,2017-11-27,2
